energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre,popularity_group,release_year,duration_min
0.751,89.839,0.421,rock,-9.584,0.17,0.789,The Doors,4.0,0.0472,72,The Doors,Rock Classics,Break on Through (To the Other Side),1967-01-04,0.0,1.0,9.0,145867.0,0.2,classic,High,1967.0,2.4311166666666666
0.938,168.131,0.324,rock,-7.332,0.0961,0.543,Beastie Boys,4.0,0.102,71,Ill Communication,Rock Classics,Sabotage,1994-05-23,0.0321,0.0,6.0,178440.0,0.032,classic,High,1994.0,2.974
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,4.0,0.096,72,Hysteria (Super Deluxe),Rock Classics,Pour Some Sugar On Me - Remastered 2017,1987-08-03,0.0,0.0,1.0,267307.0,0.00211,classic,High,1987.0,4.455116666666667
0.919,135.997,0.465,rock,-4.025,0.262,0.537,Foo Fighters,4.0,0.0408,73,There Is Nothing Left To Lose,Rock Classics,Learn to Fly,1999-11-02,2.07e-05,1.0,4.0,235293.0,1.83e-05,classic,High,1999.0,3.92155
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,4.0,0.0304,70,Crimes Of Passion,Rock Classics,Hit Me With Your Best Shot,1980-08-05,3.61e-05,1.0,4.0,171267.0,0.117,classic,High,1980.0,2.85445
0.927,170.814,0.215,rock,-7.327,0.126,0.49,Stone Temple Pilots,4.0,0.0452,72,Purple (2019 Remaster),Rock Classics,Interstate Love Song - 2019 Remaster,1994-06-07,0.00661,1.0,9.0,194853.0,0.000273,classic,High,1994.0,3.24755
0.262,122.861,0.481,rock,-15.73,0.832,0.375,Pink Floyd,4.0,0.0414,75,Wish You Were Here,Rock Classics,Wish You Were Here,1975-09-12,0.0114,1.0,7.0,334744.0,0.735,classic,High,1975.0,5.579066666666667
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,4.0,0.0253,75,Full Moon Fever,Rock Classics,Free Fallin',1989-01-01,0.0,1.0,5.0,256000.0,0.212,classic,High,1989.0,4.266666666666667
0.476,148.117,0.389,rock,-9.342,0.255,0.566,Blind Melon,4.0,0.0316,73,Blind Melon,Rock Classics,No Rain,1992-01-01,5.09e-05,1.0,9.0,217107.0,0.619,classic,High,1992.0,3.61845
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4.0,0.108,72,1984 (Remastered),Rock Classics,Panama - 2015 Remaster,1984-01-04,4.75e-05,1.0,8.0,210227.0,0.00122,classic,High,1984.0,3.5037833333333332
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,4.0,0.0488,72,Dirt (2022 Remaster),Rock Classics,Would? (2022 Remaster),1992-09-29,9.1e-06,1.0,6.0,206773.0,0.000286,classic,High,1992.0,3.4462166666666665
0.944,146.347,0.27,rock,-4.199,0.116,0.606,Bruce Springsteen,4.0,0.0975,70,Born To Run,Rock Classics,Born to Run,1975-08-25,2.05e-05,1.0,4.0,269920.0,0.00501,classic,High,1975.0,4.498666666666667
0.182,136.094,0.349,jazz,-13.507,0.143,0.178,Nat King Cole,3.0,0.031,69,Unforgettable,Jazz Classics,Unforgettable,1954-01-01,0.0152,1.0,5.0,191973.0,0.92,classic,High,1954.0,3.19955
0.164,58.303,0.136,classical,-18.756,0.109,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",4.0,0.0364,68,Tchaikovsky: Swan Lake,Classical Essentials,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",1976-01-01,0.916,0.0,4.0,166867.0,0.911,essential,High,1976.0,2.7811166666666667
0.00527,170.612,0.184,classical,-37.264,0.173,0.151,"Ludwig van Beethoven, Paul Lewis",3.0,0.0432,68,"Beethoven: Piano Sonatas, Vol.3",Classical Essentials,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",2007-09-25,0.887,0.0,1.0,315427.0,0.995,essential,High,2007.0,5.257116666666667
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",4.0,0.0376,75,In A Time Lapse,Classical Essentials,Experience,2013-01-01,0.961,1.0,2.0,315427.0,0.934,essential,High,2013.0,5.257116666666667
0.812,80.09,0.505,hip-hop,-3.986,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4.0,0.461,88,CHROMAKOPIA,RapCaviar,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",2024-10-28,0.0,1.0,1.0,255916.0,0.285,modern,High,2024.0,4.265266666666666
0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,Gunna,4.0,0.072,76,HIM ALL ALONG,RapCaviar,HIM ALL ALONG,2024-10-18,0.0,0.0,4.0,158667.0,0.195,modern,High,2024.0,2.64445
0.802,128.085,0.835,hip-hop,-4.286,0.0882,0.374,BigXthaPlug,4.0,0.243,71,TAKE CARE,RapCaviar,Leave Me Alone,2024-10-11,7.33e-06,1.0,7.0,143778.0,0.0311,modern,High,2024.0,2.3963
0.533,120.011,0.794,hip-hop,-8.206,0.207,0.15,Future,4.0,0.0591,73,MIXTAPE PLUTO,RapCaviar,PLUTOSKI,2024-09-20,2.76e-05,1.0,9.0,179023.0,0.14,modern,High,2024.0,2.9837166666666666
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4.0,0.0507,92,Timeless,RapCaviar,Timeless (with Playboi Carti),2024-09-27,2.56e-06,0.0,11.0,256000.0,0.0584,modern,High,2024.0,4.266666666666667
0.684,166.976,0.832,hip-hop,-4.691,0.229,0.68,"GloRilla, Sexyy Red",4.0,0.359,78,GLORIOUS,RapCaviar,WHATCHU KNO ABOUT ME (feat. Sexyy Red),2024-10-11,0.0,1.0,1.0,149461.0,0.00449,modern,High,2024.0,2.491016666666667
0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,Lil Baby,4.0,0.04,70,Insecurities,RapCaviar,Insecurities,2024-11-15,0.0,1.0,2.0,127154.0,0.00502,modern,High,2024.0,2.1192333333333333
0.699,129.054,0.92,hip-hop,-6.635,0.0745,0.484,NLE Choppa,4.0,0.358,72,SLUT SZN,RapCaviar,Gang Baby,2024-09-27,0.0,1.0,11.0,138180.0,0.00768,modern,High,2024.0,2.303
0.628,119.98,0.757,hip-hop,-6.715,0.221,0.321,Don Toliver,4.0,0.101,85,HARDSTONE PSYCHO,RapCaviar,NEW DROP,2024-06-14,0.0209,0.0,4.0,217333.0,0.189,modern,High,2024.0,3.6222166666666666
0.709,78.53,0.749,hip-hop,-6.385,0.329,0.564,Real Boston Richey,4.0,0.259,73,Help Me,RapCaviar,Help Me,2024-05-31,0.0,1.0,6.0,181166.0,0.155,modern,High,2024.0,3.019433333333333
0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,Drake,4.0,0.0647,78,No Face,RapCaviar,No Face,2024-08-31,0.0,1.0,10.0,137143.0,0.0771,modern,High,2024.0,2.2857166666666666
0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,Future,4.0,0.0611,77,MIXTAPE PLUTO,RapCaviar,LIL DEMON,2024-09-20,0.0,1.0,11.0,139197.0,0.00125,modern,High,2024.0,2.31995
0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,"Luh Tyler, BossMan Dlow",5.0,0.32,69,Mr. Skii,RapCaviar,2 Slippery (feat. BossMan Dlow),2024-08-22,0.000327,1.0,1.0,159228.0,0.029,modern,High,2024.0,2.6538
0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,"Lil Yachty, Veeze",4.0,0.322,70,Sorry Not Sorry,RapCaviar,Sorry Not Sorry,2024-08-16,0.0,1.0,1.0,136709.0,0.247,modern,High,2024.0,2.2784833333333334
0.663,143.082,0.76,hip-hop,-4.763,0.305,0.209,Playboi Carti,4.0,0.0551,81,ALL RED,RapCaviar,ALL RED,2024-09-13,0.0,0.0,9.0,148053.0,0.109,modern,High,2024.0,2.46755
0.761,147.216,0.649,hip-hop,-4.204,0.207,0.313,"Lil Tecca, Don Toliver",4.0,0.152,73,PLAN A,RapCaviar,I CAN’T LET GO,2024-09-20,0.0,1.0,8.0,150204.0,0.00694,modern,High,2024.0,2.5034
0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,Lil Uzi Vert,4.0,0.243,76,Eternal Atake 2,RapCaviar,Chill Bae,2024-11-01,0.0,1.0,3.0,138324.0,0.112,modern,High,2024.0,2.3054
0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,BigXthaPlug,4.0,0.149,69,TAKE CARE,RapCaviar,2AM,2024-10-11,0.0,1.0,8.0,184294.0,0.0439,modern,High,2024.0,3.0715666666666666
0.723,139.942,0.783,hip-hop,-4.881,0.159,0.294,"Drake, Young Thug, 21 Savage",4.0,0.135,76,100 GIGS,RapCaviar,It's Up (feat. Young Thug & 21 Savage),2024-08-30,0.0,1.0,1.0,278001.0,0.0264,modern,High,2024.0,4.63335
0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,BabyChiefDoit,4.0,0.264,68,The Viper,RapCaviar,The Viper,2024-09-20,0.0,0.0,10.0,150997.0,0.0111,modern,High,2024.0,2.5166166666666667
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,Latto,4.0,0.137,70,Sugar Honey Iced Tea,RapCaviar,Brokey,2024-08-09,0.0,1.0,1.0,217613.0,0.0366,modern,High,2024.0,3.6268833333333332
0.5,63.925,0.427,hip-hop,-8.269,0.127,0.269,Rod Wave,5.0,0.141,76,Last Lap,RapCaviar,25,2024-10-11,0.0,1.0,0.0,180000.0,0.286,modern,High,2024.0,3.0
0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,"NLE Choppa, 41, Kyle Richh",4.0,0.172,77,Or What,RapCaviar,Or What,2024-09-06,0.0,0.0,1.0,199165.0,0.116,modern,High,2024.0,3.3194166666666667
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4.0,0.129,84,WE DON'T TRUST YOU,RapCaviar,Type Shit,2024-03-22,0.0,1.0,2.0,228267.0,0.0215,modern,High,2024.0,3.80445
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4.0,0.0776,88,Not Like Us,RapCaviar,Not Like Us,2024-05-04,0.0,1.0,1.0,274192.0,0.0107,modern,High,2024.0,4.569866666666667
0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,"Tyler, The Creator, ScHoolboy Q, Santigold",4.0,0.275,85,CHROMAKOPIA,RapCaviar,Thought I Was Dead (feat. ScHoolboy Q & Santigold),2024-10-28,0.0,0.0,10.0,207273.0,0.362,modern,High,2024.0,3.45455
0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,"¥$, Playboi Carti, Don Toliver, Kodak Black",4.0,0.12,72,FIELD TRIP,RapCaviar,FIELD TRIP,2024-08-03,0.0,0.0,11.0,167229.0,0.054,modern,High,2024.0,2.78715
0.578,124.005,0.916,hip-hop,-6.275,0.113,0.192,Future,4.0,0.124,74,MIXTAPE PLUTO,RapCaviar,TEFLON DON,2024-09-20,0.00402,1.0,11.0,159894.0,0.00349,modern,High,2024.0,2.6649
0.574,146.007,0.694,hip-hop,-6.144,0.082,0.286,Drake,4.0,0.0483,79,100 GIGS,RapCaviar,Circadian Rhythm,2024-08-30,0.0,0.0,1.0,126356.0,0.193,modern,High,2024.0,2.105933333333333
0.867,131.041,0.902,hip-hop,-3.108,0.142,0.799,BigXthaPlug,4.0,0.225,68,The Largest,RapCaviar,The Largest,2024-08-09,0.0,0.0,10.0,132338.0,0.0678,modern,High,2024.0,2.205633333333333
0.692,140.203,0.637,hip-hop,-7.231,0.345,0.427,Lil Uzi Vert,4.0,0.164,73,Eternal Atake 2,RapCaviar,Light Year (Practice),2024-11-01,0.0,0.0,1.0,164366.0,0.0153,modern,High,2024.0,2.7394333333333334
0.478,104.563,0.675,hip-hop,-10.201,0.127,0.39,"Tee Grizzley, J. Cole",4.0,0.512,69,Blow for Blow (feat. J. Cole),RapCaviar,Blow for Blow (feat. J. Cole),2024-09-27,7.8e-06,1.0,1.0,210286.0,0.0731,modern,High,2024.0,3.504766666666667
0.878,82.557,0.661,hip-hop,-4.099,0.381,0.514,"Tyler, The Creator",4.0,0.31,87,CHROMAKOPIA,RapCaviar,Rah Tah Tah,2024-10-28,0.0,1.0,1.0,165413.0,0.00289,modern,High,2024.0,2.756883333333333
0.396,78.022,0.726,hip-hop,-9.121,0.527,0.413,Juice WRLD,4.0,0.283,73,The Pre-Party (Extended),RapCaviar,Both Ways,2024-10-14,0.0,0.0,5.0,197428.0,0.269,modern,High,2024.0,3.2904666666666667
0.711,117.038,0.974,hip-hop,-5.206,0.0888,0.328,Doechii,4.0,0.194,72,Alligator Bites Never Heal,RapCaviar,NISSAN ALTIMA,2024-08-30,3.92e-05,0.0,11.0,126832.0,0.0988,modern,High,2024.0,2.1138666666666666
0.527,77.499,0.824,hip-hop,-5.506,0.368,0.212,A$AP Rocky,4.0,0.118,74,Tailor Swif,RapCaviar,Tailor Swif,2024-08-30,0.0,1.0,8.0,155391.0,0.149,modern,High,2024.0,2.58985
0.752,158.042,0.638,hip-hop,-6.227,0.17,0.242,Yeat,4.0,0.0385,72,LYFESTYLE,RapCaviar,GEEK TIMË,2024-10-18,0.734,0.0,1.0,170188.0,0.0066,modern,High,2024.0,2.8364666666666665
0.826,108.52,0.654,hip-hop,-2.93,0.131,0.417,50 Cent,5.0,0.354,71,Get Rich Or Die Tryin',Gangster Rap,Many Men (Wish Death),2003-02-06,0.00146,0.0,6.0,256227.0,0.0153,gangster,High,2003.0,4.27045
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,4.0,0.0776,88,Not Like Us,Gangster Rap,Not Like Us,2024-05-04,0.0,1.0,1.0,274192.0,0.0107,gangster,High,2024.0,4.569866666666667
0.764,140.113,0.882,hip-hop,-5.241,0.119,0.886,"Central Cee, Lil Baby",4.0,0.204,81,BAND4BAND (feat. Lil Baby),Gangster Rap,BAND4BAND (feat. Lil Baby),2024-05-23,0.0,1.0,11.0,140733.0,0.359,gangster,High,2024.0,2.34555
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",4.0,0.129,84,WE DON'T TRUST YOU,Gangster Rap,Type Shit,2024-03-22,0.0,1.0,2.0,228267.0,0.0215,gangster,High,2024.0,3.80445
0.632,123.987,0.848,hip-hop,-7.381,0.282,0.253,"41, Kyle Richh, Jenn Carter, TaTa",4.0,0.277,68,41 World: Not The Album,Gangster Rap,"Bent (with Kyle Richh, Jenn Carter & TaTa)",2023-11-17,0.0,1.0,2.0,171198.0,0.398,gangster,High,2023.0,2.8533
0.805,142.096,0.548,hip-hop,-5.732,0.408,0.649,Pop Smoke,4.0,0.351,76,Meet The Woo,Gangster Rap,Dior,2019-07-26,0.000405,1.0,7.0,216387.0,0.212,gangster,High,2019.0,3.60645
0.631,121.854,0.772,hip-hop,-5.082,0.129,0.433,"Offset, Travis Scott",4.0,0.0431,70,SET IT OFF,Gangster Rap,SAY MY GRACE (feat. Travis Scott),2023-10-13,0.0,1.0,10.0,173253.0,0.0648,gangster,High,2023.0,2.88755
0.702,125.089,0.871,hip-hop,-8.025,0.0912,0.675,Lil Loaded,4.0,0.253,69,6locc 6a6y,Gangster Rap,6locc 6a6y,2019-12-06,0.0,1.0,5.0,131286.0,0.296,gangster,High,2019.0,2.1881
0.57,142.974,0.787,hip-hop,-5.881,0.135,0.733,"Lil Durk, J. Cole",4.0,0.225,69,All My Life (feat. J. Cole),Gangster Rap,All My Life (feat. J. Cole),2023-05-12,0.0,1.0,3.0,223879.0,0.0449,gangster,High,2023.0,3.731316666666667
0.583,116.624,0.709,hip-hop,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4.0,0.204,79,HEROES & VILLAINS,Gangster Rap,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,2.97e-06,0.0,5.0,182667.0,0.138,gangster,High,2022.0,3.04445
0.592,159.98,0.82,hip-hop,-7.002,0.121,0.4,King Von,4.0,0.29,78,Levon James,Gangster Rap,Took Her To The O,2020-03-06,4.71e-06,1.0,1.0,196180.0,0.0149,gangster,High,2020.0,3.2696666666666667
0.68,144.006,0.85,hip-hop,-6.18,0.0964,0.694,Central Cee,1.0,0.338,70,Wild West,Gangster Rap,Loading,2021-03-12,0.0,0.0,3.0,173333.0,0.732,gangster,High,2021.0,2.8888833333333332
0.758,165.409,0.681,hip-hop,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4.0,0.188,73,american dream,Gangster Rap,née-nah,2024-01-12,0.0,1.0,1.0,220584.0,0.00465,gangster,High,2024.0,3.6764
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4.0,0.0891,77,Finally Rich,Gangster Rap,Love Sosa,2012-01-01,0.0,0.0,0.0,246213.0,0.0361,gangster,High,2012.0,4.10355
0.658,151.951,0.752,hip-hop,-6.297,0.0927,0.387,"Future, Lil Uzi Vert",4.0,0.342,70,Pluto x Baby Pluto,Gangster Rap,Drankin N Smokin,2020-11-13,0.0,1.0,0.0,213520.0,0.0421,gangster,High,2020.0,3.558666666666667
0.732,142.791,0.548,hip-hop,-5.652,0.269,0.612,Pop Smoke,4.0,0.336,71,Meet The Woo 2,Gangster Rap,Invincible,2020-02-07,0.0,0.0,11.0,127547.0,0.125,gangster,High,2020.0,2.125783333333333
0.676,143.477,0.594,hip-hop,-5.808,0.163,0.472,"JACKBOYS, Pop Smoke, Travis Scott",4.0,0.344,69,JACKBOYS,Gangster Rap,GATTI,2019-12-27,0.0,1.0,2.0,181145.0,0.135,gangster,High,2019.0,3.019083333333333
0.618,99.7,0.49,hip-hop,-5.655,0.259,0.286,"Pop Smoke, 50 Cent, Roddy Ricch",4.0,0.104,68,Shoot For The Stars Aim For The Moon,Gangster Rap,The Woo (feat. 50 Cent & Roddy Ricch),2020-07-03,3.77e-06,1.0,1.0,201600.0,0.0221,gangster,High,2020.0,3.36
0.35,77.528,0.822,hip-hop,-12.207,0.0757,0.346,Polo G,4.0,0.574,68,Neva Cared,Gangster Rap,Neva Cared,2018-03-11,0.0,0.0,1.0,186000.0,0.0213,gangster,High,2018.0,3.1
0.946,150.141,0.804,hip-hop,-5.949,0.359,0.745,Key Glock,4.0,0.352,70,Yellow Tape,Gangster Rap,Mr. Glock,2020-01-31,0.0,1.0,7.0,146880.0,0.002,gangster,High,2020.0,2.448
0.626,143.01,0.819,hip-hop,-4.574,0.167,0.415,"21 Savage, Metro Boomin",4.0,0.202,78,SAVAGE MODE II,Gangster Rap,Runnin,2020-10-02,0.101,0.0,10.0,195906.0,0.00748,gangster,High,2020.0,3.2651
0.592,188.051,0.696,hip-hop,-6.281,0.127,0.232,King Von,4.0,0.319,72,Welcome to O'Block,Gangster Rap,Armed & Dangerous,2020-10-30,0.0,1.0,1.0,122680.0,0.152,gangster,High,2020.0,2.0446666666666666
0.547,138.05,0.92,hip-hop,-4.98,0.0998,0.606,Lil Yachty,4.0,0.272,70,Lil Boat 3.5,Gangster Rap,Coffin,2020-11-27,1.45e-06,0.0,6.0,89536.0,0.0241,gangster,High,2020.0,1.4922666666666666
0.395,76.984,0.793,hip-hop,-5.578,0.109,0.128,"Lil Baby, Gunna",4.0,0.385,69,Street Gossip,Gangster Rap,Ready (feat. Gunna),2018-11-30,1.4e-05,1.0,1.0,213287.0,0.277,gangster,High,2018.0,3.5547833333333334
0.774,130.007,0.867,hip-hop,-5.791,0.157,0.549,Key Glock,4.0,0.315,69,Glock Bond,Gangster Rap,Russian Cream,2018-02-02,0.0,0.0,11.0,142498.0,0.11,gangster,High,2018.0,2.3749666666666664
0.449,136.006,0.578,hip-hop,-6.349,0.119,0.1,"Drake, Lil Baby",4.0,0.286,73,Scary Hours 2,Gangster Rap,Wants and Needs (feat. Lil Baby),2021-03-05,2.17e-06,1.0,1.0,192956.0,0.0618,gangster,High,2021.0,3.2159333333333335
0.673,165.921,0.529,hip-hop,-4.711,0.093,0.366,"Drake, 21 Savage",4.0,0.175,80,"Honestly, Nevermind",Gangster Rap,Jimmy Cooks (feat. 21 Savage),2022-06-17,2.41e-06,1.0,0.0,218365.0,0.000307,gangster,High,2022.0,3.6394166666666665
0.73,156.953,0.729,hip-hop,-5.14,0.118,0.41,King Von,4.0,0.261,75,"Grandson, Vol. 1",Gangster Rap,"Crazy Story, Pt. 3",2019-09-20,4.33e-05,0.0,11.0,191399.0,0.00165,gangster,High,2019.0,3.189983333333333
0.487,127.05,0.964,hip-hop,-6.071,0.115,0.108,Lil Baby,4.0,0.421,77,Street Gossip,Gangster Rap,Pure Cocaine,2018-11-30,6.07e-06,0.0,10.0,154024.0,0.00127,gangster,High,2018.0,2.567066666666667
0.732,149.012,0.841,hip-hop,-5.186,0.136,0.576,Key Glock,4.0,0.19,73,Yellow Tape 2,Gangster Rap,Ambition For Cash,2021-11-05,2.18e-05,0.0,7.0,143480.0,0.0115,gangster,High,2021.0,2.3913333333333333
0.611,134.093,0.711,hip-hop,-5.453,0.23,0.144,"Baby Keem, Kendrick Lamar",4.0,0.33,79,The Melodic Blue,Gangster Rap,family ties (with Kendrick Lamar),2021-09-10,0.0,1.0,1.0,252262.0,0.00588,gangster,High,2021.0,4.204366666666667
0.733,130.029,0.847,hip-hop,-6.439,0.151,0.202,"21 Savage, Metro Boomin",4.0,0.16,80,SAVAGE MODE II,Gangster Rap,Glock In My Lap,2020-10-02,1.04e-05,0.0,10.0,193591.0,0.00574,gangster,High,2020.0,3.2265166666666665
0.48,143.029,0.846,hip-hop,-8.618,0.0989,0.419,"Lil Durk, Lil Baby, Polo G",4.0,0.359,68,Just Cause Y'all Waited 2,Gangster Rap,3 Headed Goat (feat. Lil Baby & Polo G),2020-05-08,0.0,0.0,8.0,169532.0,0.269,gangster,High,2020.0,2.8255333333333335
0.575,120.031,0.88,hip-hop,-6.091,0.109,0.671,"Lil Tjay, Offset, Moneybagg Yo",4.0,0.163,71,Destined 2 Win,Gangster Rap,Run It Up (feat. Offset & Moneybagg Yo),2021-04-02,0.0,1.0,6.0,232048.0,0.415,gangster,High,2021.0,3.8674666666666666
0.727,150.062,0.477,hip-hop,-4.053,0.108,0.227,"DJ Khaled, Lil Baby, Lil Durk",4.0,0.286,70,KHALED KHALED,Gangster Rap,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),2021-04-30,0.0,1.0,2.0,236524.0,0.000866,gangster,High,2021.0,3.942066666666667
0.495,137.027,0.853,hip-hop,-14.63,0.0844,0.0774,Drake,4.0,0.14,68,"Honestly, Nevermind",Gangster Rap,Sticky,2022-06-17,0.000217,1.0,6.0,243228.0,0.0917,gangster,High,2022.0,4.0538
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4.0,0.431,81,FUTURE,Gangster Rap,Mask Off,2017-06-30,0.0219,1.0,2.0,204600.0,0.0102,gangster,High,2017.0,3.41
0.564,77.972,0.856,hip-hop,-6.295,0.134,0.483,Lil Baby,4.0,0.392,70,On Me,Gangster Rap,On Me,2020-12-04,0.0,0.0,6.0,135960.0,0.00327,gangster,High,2020.0,2.266
0.67,139.956,0.79,hip-hop,-5.527,0.119,0.408,Kendrick Lamar,4.0,0.105,75,Mr. Morale & The Big Steppers,Gangster Rap,N95,2022-05-13,2.32e-06,1.0,1.0,195950.0,0.377,gangster,High,2022.0,3.265833333333333
0.733,97.974,0.825,hip-hop,-5.625,0.112,0.62,"21 Savage, Metro Boomin, Young Thug",4.0,0.0969,75,SAVAGE MODE II,Gangster Rap,Rich Nigga Shit (feat. Young Thug),2020-10-02,0.0,0.0,1.0,190331.0,0.349,gangster,High,2020.0,3.1721833333333334
0.567,75.965,0.574,hip-hop,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",4.0,0.465,78,The Forever Story (Extended Version),Gangster Rap,Surround Sound (feat. 21 Savage & Baby Tate),2022-10-31,0.0,0.0,7.0,229938.0,0.164,gangster,High,2022.0,3.8323
0.434,150.062,0.833,hip-hop,-8.795,0.165,0.281,Future,4.0,0.431,81,FUTURE,Trap,Mask Off,2017-06-30,0.0219,1.0,2.0,204600.0,0.0102,trap,High,2017.0,3.41
0.665,94.329,0.583,hip-hop,-3.885,0.112,0.463,"Matuê, Veigh",4.0,0.18,75,333,Trap,Imagina esse Cenário,2024-09-09,0.0,1.0,1.0,155368.0,0.314,trap,High,2024.0,2.5894666666666666
0.346,119.957,0.963,hip-hop,-9.309,0.108,0.562,"Lil Baby, Drake",4.0,0.53,75,Harder Than Ever,Trap,Yes Indeed,2018-05-18,0.0,0.0,5.0,142273.0,0.0355,trap,High,2018.0,2.3712166666666668
0.577,148.107,0.797,hip-hop,-5.617,0.301,0.17,"Duki, Wiz Khalifa, Arcángel",4.0,0.195,72,AMERI,Trap,Wake Up & Bake Up,2024-10-31,0.0,1.0,1.0,206031.0,0.0174,trap,High,2024.0,3.43385
0.59,119.97,0.88,hip-hop,-4.709,0.184,0.723,"Teto, Matuê",4.0,0.204,68,M4,Trap,M4,2021-01-20,0.0,0.0,8.0,170000.0,0.08,trap,High,2021.0,2.8333333333333335
0.631,129.902,0.807,hip-hop,-4.883,0.117,0.126,"Trap Capos, Noriel, Anuel AA, Baby Rasta",4.0,0.111,70,Trap Capos: Season 1,Trap,Diablita (feat. Anuel AA & Baby Rasta),2016-10-07,0.0,1.0,8.0,213613.0,0.407,trap,High,2016.0,3.560216666666667
0.413,131.964,0.772,hip-hop,-8.194,0.111,0.211,Chief Keef,4.0,0.0891,77,Finally Rich,Trap,Love Sosa,2012-01-01,0.0,0.0,0.0,246213.0,0.0361,trap,High,2012.0,4.10355
0.822,165.946,0.513,hip-hop,-4.51,0.11,0.768,"Night Skinny, Nerissima Serpe, Papa V",4.0,0.383,69,Containers,Trap,Tessera sanitaria (feat. Nerissima Serpe & Papa V),2024-10-10,0.0,1.0,1.0,204668.0,0.14,trap,High,2024.0,3.4111333333333334
0.666,127.079,0.926,hip-hop,-5.314,0.123,0.168,"Migos, Lil Uzi Vert",4.0,0.244,70,Culture,Trap,Bad and Boujee (feat. Lil Uzi Vert),2017-01-27,0.0,1.0,11.0,343150.0,0.0611,trap,High,2017.0,5.719166666666666
0.575,145.95,0.713,hip-hop,-6.706,0.169,0.189,"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",4.0,0.0501,72,Slime Language 2,Trap,That Go! (feat. T-Shyne),2021-04-16,0.0,1.0,1.0,226400.0,0.00669,trap,High,2021.0,3.7733333333333334
0.586,124.041,0.808,hip-hop,-7.242,0.14,0.568,"Arcángel, Bad Bunny",4.0,0.169,68,Me Acostumbre (feat. Bad Bunny),Trap,Me Acostumbre (feat. Bad Bunny),2017-04-11,0.0,0.0,10.0,263288.0,0.641,trap,High,2017.0,4.388133333333333
0.676,162.012,0.814,hip-hop,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4.0,0.231,83,WE DON'T TRUST YOU,Trap,Like That,2024-03-22,1.28e-05,0.0,11.0,267707.0,0.00709,trap,High,2024.0,4.461783333333333
0.928,109.966,0.616,hip-hop,-2.34,0.156,0.23,Matuê,4.0,0.043,70,333,Trap,Castlevania,2024-09-09,0.0,0.0,9.0,230182.0,0.0168,trap,High,2024.0,3.8363666666666667
